,field,date,total_precip,max_temp_5,min_temp_5,max_temp_10,min_temp_10,avg_moist,max_moist,avg_moist_10cm,max_moist_10cm,avg_cond_5cm,avg_cond_10cm
825,2,2/1/2019,4.200000063,6.5,4.400000095,6.099999905,4.599999905,0.381136395,0.397267193,0.398384172,0.411644667,0.387176001,0.41529197
1168,3,2/1/2019,0,7.099999905,4.300000191,6.300000191,4.599999905,0.410328942,0.417371541,0.315316357,0.318601251,0.153777082,0.133170505
1597,4,2/1/2019,3.800000057,7.5,5.099999905,7,5.400000095,0.446619663,0.45086953,0.428916506,0.431323469,0.191973065,0.208304198
397,1,2/2/2019,0,8.100000381,7,7.800000191,7.099999905,0.412059691,0.416387379,0.413702021,0.420294404,0.070191391,0.091237162
826,2,2/2/2019,6.000000089,7.300000191,6.5,6.800000191,6.099999905,0.376443733,0.406529307,0.413390348,0.427410275,0.426572801,0.439305792
1169,3,2/2/2019,0,7.800000191,6.800000191,7.099999905,6.300000191,0.426910443,0.431323469,0.31160316,0.320765495,0.174109242,0.140468366
1598,4,2/2/2019,5.40000008,8,7.199999809,7.599999905,7,0.459172939,0.462723792,0.438083608,0.446770251,0.207231248,0.218062372
398,1,2/3/2019,0,7.900000095,6.199999809,7.599999905,6.800000191,0.421842749,0.431778282,0.455204845,0.466587037,0.112676655,0.131673898
827,2,2/3/2019,13.00000022,7.400000095,6.599999905,7,6.599999905,0.394219999,0.416140586,0.425185003,0.434482664,0.455814542,0.456928003
1170,3,2/3/2019,0,8.199999809,6.900000095,7.400000095,6.800000191,0.432281611,0.436925232,0.329238282,0.339603215,0.177073291,0.151921395
1599,4,2/3/2019,10.60000016,8,6.699999809,7.599999905,6.900000095,0.463686161,0.470695227,0.446002262,0.450261503,0.211988758,0.22019382
399,1,2/4/2019,0,6.900000095,5,6.800000191,5.699999809,0.424766725,0.434706151,0.455937787,0.466768295,0.121230277,0.137269164
828,2,2/4/2019,1.600000024,6.599999905,4.800000191,6.699999809,5.199999809,0.396675763,0.415150225,0.416627096,0.426243067,0.435293298,0.439892425
1171,3,2/4/2019,0,7.099999905,4.800000191,7,5.599999905,0.432482657,0.435152262,0.333691428,0.341290027,0.164205822,0.150422731
1600,4,2/4/2019,1.200000018,6.800000191,4.800000191,6.900000095,5.5,0.466798858,0.468388796,0.445889497,0.446977794,0.208296678,0.217995611
400,1,2/5/2019,0,5.199999809,4.099999905,5.800000191,4.699999809,0.416998097,0.423648894,0.446428621,0.45989725,0.114060977,0.130804591
829,2,2/5/2019,3.800000057,5,4.199999809,5.199999809,4.5,0.389845182,0.412149221,0.41251339,0.420535982,0.42249557,0.427175593
1172,3,2/5/2019,0,5.099999905,3.799999952,5.599999905,4.5,0.428851711,0.43109563,0.331418155,0.340616465,0.157086057,0.146044784
1601,4,2/5/2019,2.000000045,5.400000095,4,5.400000095,4.599999905,0.465764974,0.466949314,0.44386224,0.445309907,0.205143358,0.215530836
401,1,2/6/2019,0,5.699999809,3.400000095,5.599999905,4.300000191,0.412780583,0.418350756,0.437990437,0.456624836,0.108266931,0.123449076
830,2,2/6/2019,0,4.900000095,3.599999905,4.800000191,4.099999905,0.406182555,0.411391914,0.407190689,0.41786176,0.422332421,0.423602962
1173,3,2/6/2019,0,5.099999905,3.700000048,5.099999905,4.400000095,0.428813209,0.430410385,0.332140586,0.337225497,0.155706222,0.146707288
1602,4,2/6/2019,0,5.400000095,3.700000048,5.400000095,4.400000095,0.466048263,0.467130095,0.443655894,0.445100188,0.203444508,0.215994164
402,1,2/7/2019,0,4.199999809,2.400000095,4.400000095,3.299999952,0.403217119,0.405230522,0.424942191,0.429492563,0.10405524,0.115374073
831,2,2/7/2019,0,3.599999905,2.799999952,4.099999905,3.200000048,0.405174216,0.408846974,0.400991585,0.402344733,0.406849953,0.408217205
1174,3,2/7/2019,0,3.599999905,2.5,4.5,3.400000095,0.424560091,0.428338706,0.334117016,0.339264691,0.148928643,0.143079578
1603,4,2/7/2019,0,4,2.900000095,4.400000095,3.5,0.463820088,0.466041774,0.440641512,0.443412602,0.197830777,0.212170055
403,1,2/8/2019,0,5,2.700000048,4.800000191,3.400000095,0.40708184,0.433585852,0.42774414,0.460845709,0.106875954,0.11836426
832,2,2/8/2019,5.000000089,4.099999905,2.700000048,4,3,0.399841846,0.404185653,0.401506346,0.422218531,0.409331203,0.410325797
1175,3,2/8/2019,0,4.300000191,2.400000095,4.199999809,3.099999905,0.421486885,0.432005256,0.328751546,0.333105266,0.152419752,0.14756431
1604,4,2/8/2019,5.800000116,4.699999809,2.700000048,4.599999905,3.200000048,0.462327223,0.463282347,0.439155494,0.444469422,0.197523948,0.212257793
404,1,2/9/2019,0,5,3.299999952,4.800000191,3.900000095,0.427456378,0.436483711,0.456886196,0.463468045,0.125046709,0.139333388
833,2,2/9/2019,10.80000025,4,3.200000048,4,3.5,0.39647122,0.418106407,0.423274901,0.438461632,0.458240994,0.438353493
1176,3,2/9/2019,0,4.199999809,2.900000095,4.199999809,3.700000048,0.432274964,0.437804878,0.333208076,0.347283572,0.159746194,0.164457525
1605,4,2/9/2019,10.20000023,4.400000095,3.099999905,4.400000095,3.700000048,0.459926071,0.46910277,0.442962352,0.450058281,0.206981439,0.215878758
405,1,2/10/2019,0,3.700000048,3.099999905,4.199999809,3.700000048,0.416803314,0.425303906,0.45105123,0.45989725,0.109446593,0.138825152
834,2,2/10/2019,3.200000048,3.200000048,2.400000095,3.5,2.700000048,0.403481069,0.412149221,0.407521832,0.41786176,0.421818026,0.410875859
1177,3,2/10/2019,0,3,2.099999905,3.799999952,2.900000095,0.429843789,0.435597241,0.336819111,0.345631063,0.148102596,0.155419245
1606,4,2/10/2019,2.800000042,3.200000048,2.299999952,3.700000048,2.799999952,0.464134344,0.46910277,0.443678135,0.448217273,0.199478673,0.211354271
406,1,2/11/2019,0,5.599999905,3.400000095,5.300000191,3.799999952,0.432999543,0.437145591,0.462846356,0.466587037,0.12733848,0.142843372
835,2,2/11/2019,20.20000036,5.099999905,3.099999905,4.599999905,3.200000048,0.387261824,0.414154917,0.429730918,0.442562163,0.467303066,0.421933053
1178,3,2/11/2019,0,5,3,4.800000191,3.299999952,0.432884081,0.43976748,0.327983575,0.339603215,0.148502935,0.168832563
1607,4,2/11/2019,22.40000039,5.300000191,3.099999905,5,3.200000048,0.458370355,0.466405511,0.447494936,0.456430018,0.208239384,0.217008542
407,1,2/12/2019,0,6.5,5.300000191,6.099999905,5.300000191,0.428235001,0.436262518,0.460004285,0.466768295,0.116793182,0.136198842
836,2,2/12/2019,11.00000016,6.099999905,5.099999905,5.5,4.599999905,0.396914595,0.415646017,0.420781056,0.437365621,0.46643914,0.400159484
1179,3,2/12/2019,0,6.199999809,4.900000095,5.699999809,4.800000191,0.436098232,0.441921413,0.334230303,0.342297524,0.142126117,0.166448936
1608,4,2/12/2019,10.20000015,6.400000095,5.199999809,6.099999905,5,0.462986671,0.469635725,0.448046125,0.455059141,0.211401914,0.219654219
408,1,2/13/2019,0,7.300000191,5.300000191,6.900000095,5.5,0.427367575,0.435597241,0.459755457,0.465859532,0.107376418,0.130105662
837,2,2/13/2019,3.600000054,6.300000191,5.400000095,5.800000191,5.199999809,0.387383988,0.414154917,0.427403308,0.433360904,0.465048938,0.384685321
1180,3,2/13/2019,0,6.5,5.300000191,6.199999809,5.300000191,0.430851464,0.436704636,0.328310218,0.335858285,0.135003902,0.162429238
1609,4,2/13/2019,2.400000036,6.800000191,5.5,6.400000095,5.5,0.462065686,0.466949314,0.44639273,0.452479273,0.213678304,0.22125863
409,1,2/14/2019,0,6.800000191,5.5,6.5,5.800000191,0.428479025,0.436041057,0.459771896,0.465311319,0.105900498,0.129036625
838,2,2/14/2019,10.4000002,6.300000191,5.599999905,5.800000191,5.400000095,0.398698667,0.421499282,0.42822988,0.438679963,0.433207563,0.365160729
1181,3,2/14/2019,0,6.199999809,5.300000191,6.099999905,5.599999905,0.432860995,0.441921413,0.327901192,0.340279102,0.131849039,0.160293819
1610,4,2/14/2019,9.200000167,6.599999905,5.599999905,6.300000191,5.699999809,0.461765344,0.4698129,0.445827712,0.453675508,0.214862765,0.221506207
410,1,2/15/2019,0,6.599999905,5,6.400000095,5.099999905,0.429095861,0.44277519,0.459394279,0.470695227,0.099532257,0.123549611
839,2,2/15/2019,6.000000104,5.900000095,5.300000191,5.599999905,5.300000191,0.397717968,0.418106407,0.422044665,0.431323469,0.408638926,0.346688066
1182,3,2/15/2019,0,5.900000095,5,5.800000191,5.300000191,0.436804171,0.443624496,0.332838614,0.343969047,0.129064273,0.15657895
1611,4,2/15/2019,8.40000017,6.199999809,5.199999809,5.900000095,5.400000095,0.462743512,0.471571624,0.44604241,0.453873932,0.211364049,0.221027745
411,1,2/16/2019,0,6.599999905,4.900000095,6.300000191,5.300000191,0.429996404,0.434929371,0.460303762,0.465859532,0.088921022,0.120535793
840,2,2/16/2019,2.400000036,5.900000095,4.900000095,5.599999905,5,0.39181625,0.414901882,0.418128757,0.424832553,0.405313524,0.338576103
1183,3,2/16/2019,0,6,4.599999905,5.699999809,5,0.43530951,0.442562163,0.329564711,0.340279102,0.128405682,0.153276457
1612,4,2/16/2019,5.40000011,6.199999809,4.699999809,5.800000191,5,0.461992832,0.466405511,0.444734568,0.448217273,0.210741999,0.220997526
412,1,2/17/2019,0,6.5,3.400000095,6.400000095,4.199999809,0.426210563,0.433585852,0.448981477,0.46457696,0.083584138,0.110397563
841,2,2/17/2019,0.200000003,5.599999905,4.400000095,5.400000095,4.599999905,0.398055366,0.412652522,0.412045621,0.420052528,0.39847957,0.331286549
1184,3,2/17/2019,0,5.599999905,3.799999952,5.5,4.400000095,0.434609346,0.436483711,0.334084655,0.338925779,0.126025921,0.147787541
1613,4,2/17/2019,0.200000003,6.099999905,3.900000095,5.800000191,4.300000191,0.467133525,0.4698129,0.444622576,0.446562439,0.207646813,0.219316478
413,1,2/18/2019,0,6.699999809,3.200000048,6.199999809,4.099999905,0.419961268,0.422457695,0.432326783,0.437365621,0.081342666,0.099529328
842,2,2/18/2019,0,5.300000191,3.799999952,5,4,0.407424571,0.408846974,0.406041887,0.407562584,0.3895073,0.325951414
1185,3,2/18/2019,0,5.599999905,3.099999905,5.199999809,3.900000095,0.431843524,0.439984143,0.336096379,0.341962099,0.124394008,0.143612058
1614,4,2/18/2019,0,6.099999905,3.599999905,5.599999905,4,0.467800232,0.46928066,0.442231207,0.443836153,0.203545774,0.217109535
414,1,2/19/2019,0,5.900000095,4.199999809,5.699999809,4.699999809,0.415141154,0.426710844,0.429770026,0.445937425,0.080619666,0.097728352
843,2,2/19/2019,1.600000024,5.099999905,3.799999952,4.800000191,4,0.402019023,0.407046586,0.405146303,0.414653182,0.389253447,0.324384927
1186,3,2/19/2019,0,5.300000191,3.599999905,5.099999905,4.099999905,0.426856702,0.436704636,0.33158779,0.334484905,0.124727535,0.141585653
1615,4,2/19/2019,2.600000039,5.5,3.799999952,5.300000191,4.099999905,0.46611492,0.467310637,0.439830925,0.441492856,0.200080385,0.216044387
415,1,2/20/2019,0,6.400000095,4,6.099999905,4.800000191,0.428540643,0.437804878,0.457476483,0.465859532,0.08824903,0.121728506
844,2,2/20/2019,9.600000188,5.5,4.5,5.199999809,4.599999905,0.387602231,0.418350756,0.425348496,0.432458311,0.43347943,0.33766507
1187,3,2/20/2019,0,5.699999809,4.099999905,5.400000095,4.699999809,0.436191961,0.4442586,0.329142314,0.346623689,0.132164584,0.150081857
1616,4,2/20/2019,11.40000026,5.900000095,4.300000191,5.699999809,4.800000191,0.460283943,0.463468045,0.443855695,0.446562439,0.215755124,0.22512209
416,1,2/21/2019,0,6.900000095,3.799999952,6.699999809,4.300000191,0.423010061,0.430639088,0.448209759,0.461411774,0.08434608,0.111000374
845,2,2/21/2019,0.200000003,4.900000095,3.700000048,4.699999809,4.099999905,0.403561247,0.416140586,0.418793329,0.429952055,0.414773468,0.328298093
1188,3,2/21/2019,0,5.300000191,3.299999952,5.099999905,4,0.431292779,0.443836153,0.334533713,0.345631063,0.125928232,0.143403566
1617,4,2/21/2019,0.200000003,6.199999809,3.799999952,6,4.099999905,0.459700604,0.466223776,0.438587254,0.444679946,0.213018561,0.224180759
417,1,2/22/2019,0,5.099999905,2.799999952,5.199999809,3.599999905,0.415823866,0.427642822,0.43358485,0.460656524,0.081539151,0.100169038
846,2,2/22/2019,3.600000054,4.699999809,3,4.400000095,3.299999952,0.401452591,0.408846974,0.410587557,0.422218531,0.400311592,0.321607603
1189,3,2/22/2019,0,4.599999905,2.700000048,4.599999905,3.400000095,0.427476355,0.429952055,0.336853346,0.344967395,0.122850835,0.136642772
1618,4,2/22/2019,5.600000113,5,3,4.900000095,3.599999905,0.463870649,0.468388796,0.440380269,0.444469422,0.203866119,0.220695554
418,1,2/23/2019,0,6.400000095,4.400000095,6,4.699999809,0.425178623,0.437365621,0.455735685,0.467130095,0.089413665,0.118739517
847,2,2/23/2019,17.2000003,5.900000095,4.699999809,5.5,4.5,0.384801626,0.398346007,0.432054459,0.442348868,0.449623171,0.343680381
1190,3,2/23/2019,0,6.300000191,4.5,5.800000191,4.599999905,0.428860759,0.432231903,0.327829208,0.334140569,0.129472532,0.147041893
1619,4,2/23/2019,13.80000022,6.5,4.900000095,6.099999905,4.900000095,0.460141172,0.46402362,0.443717785,0.445728511,0.216857612,0.230123275
419,1,2/24/2019,0,6.099999905,5.099999905,6,5.300000191,0.432940564,0.43933332,0.463843087,0.469458312,0.095446763,0.117617328
848,2,2/24/2019,50.80000073,5.900000095,4.5,5.599999905,4.900000095,0.401639648,0.409358501,0.448756535,0.456234962,0.442446943,0.379469941
1191,3,2/24/2019,0,6.5,5.5,5.900000095,5.5,0.431975142,0.437145591,0.337239058,0.347941935,0.119642827,0.135087297
1620,4,2/24/2019,51.2000007,6.400000095,4.599999905,6.199999809,5.099999905,0.460956234,0.467850804,0.445555671,0.455059141,0.22068599,0.238076895
420,1,2/25/2019,0,5.099999905,2.900000095,5.400000095,3.5,0.433350175,0.435597241,0.462238454,0.46402362,0.094520972,0.11321163
849,2,2/25/2019,8.400000125,4.5,3.400000095,4.900000095,3.700000048,0.408948697,0.426243067,0.439841769,0.448833346,0.435377273,0.399316332
1192,3,2/25/2019,0,5.400000095,3.799999952,5.400000095,3.799999952,0.433588815,0.443836153,0.339017387,0.352184534,0.118589902,0.124965439
1621,4,2/25/2019,6.800000101,4.599999905,2.599999905,5,3.099999905,0.46146575,0.468746275,0.442460262,0.454072148,0.218064989,0.23472233
421,1,2/26/2019,0.400000006,2.900000095,2.599999905,3.5,3.099999905,0.426502583,0.434258908,0.455742073,0.460277379,0.080120365,0.106680311
850,2,2/26/2019,2.800000042,3.400000095,3,3.700000048,3.200000048,0.415694724,0.426008731,0.424992873,0.430639088,0.422647031,0.400607646
1193,3,2/26/2019,0,3.799999952,2.799999952,3.799999952,3.200000048,0.439051272,0.442348868,0.349824689,0.355405062,0.118427183,0.122379897
1622,4,2/26/2019,4.00000006,2.700000048,2.200000048,3.099999905,2.700000048,0.470809454,0.473306805,0.451821286,0.454862267,0.215958042,0.229406694
422,1,2/27/2019,0.400000006,2.599999905,2.299999952,3.099999905,2.799999952,0.422328729,0.426243067,0.45386901,0.45720771,0.070430802,0.10692609
851,2,2/27/2019,7.600000113,3,2.700000048,3.200000048,3,0.402346002,0.422457695,0.42325275,0.427177429,0.42236303,0.400796163
1194,3,2/27/2019,0,3.400000095,2.799999952,3.200000048,2.900000095,0.437292455,0.441063195,0.346410606,0.354121327,0.126855188,0.122853817
1623,4,2/27/2019,6.400000095,2.200000048,2.200000048,2.700000048,2.400000095,0.470049402,0.472961634,0.448714906,0.451273561,0.21369021,0.228107482
423,1,2/28/2019,0.400000006,2.5,2.299999952,2.900000095,2.700000048,0.42299079,0.429952055,0.451909351,0.458942443,0.068129592,0.11091546
852,2,2/28/2019,4.000000075,2.700000048,2.5,3,2.400000095,0.407618861,0.432684392,0.430944685,0.448011369,0.433827487,0.391345025
1195,3,2/28/2019,0,2.900000095,2.5,2.900000095,2.700000048,0.439300044,0.4442586,0.348906518,0.357319564,0.12924309,0.123200101
1624,4,2/28/2019,5.800000086,2.200000048,2,2.5,2.299999952,0.469853542,0.473479033,0.44892658,0.454467714,0.213779046,0.228107482
424,1,3/1/2019,0,7.199999809,2.099999905,6.400000095,2.599999905,0.419287319,0.425774097,0.449041078,0.458366483,0.06263315,0.103308074
853,2,3/1/2019,0,3,2.5,2.799999952,2.700000048,0.427704927,0.432005256,0.431905023,0.440847933,0.445926534,0.354997539
1196,3,3/1/2019,0,3.299999952,2.700000048,3.400000095,2.700000048,0.442493826,0.445519358,0.354019936,0.360794991,0.133398023,0.125588131
1625,4,3/1/2019,0,2.099999905,2,2.400000095,2.200000048,0.473382591,0.47603488,0.453594506,0.45817399,0.213254765,0.22820982
425,1,3/2/2019,0,6.599999905,2.5,6.199999809,3.200000048,0.412733209,0.4153983,0.432256401,0.438461632,0.059885283,0.087075904
854,2,3/2/2019,0,2.700000048,2.099999905,2.700000048,2.299999952,0.424826011,0.432005256,0.42853023,0.438243002,0.436421916,0.32382314
1197,3,3/2/2019,0,4,2.5,3.400000095,2.5,0.442015668,0.450058281,0.353241164,0.360480875,0.134681767,0.122875173
1626,4,3/2/2019,0.200000003,3.799999952,1.799999952,3.5,1.899999976,0.473098472,0.477209985,0.452141646,0.459325105,0.208961451,0.227220215
426,1,3/3/2019,0,5.5,2.200000048,5.400000095,3,0.404243393,0.4080773,0.423430484,0.426243067,0.058530115,0.081916527
855,2,3/3/2019,0,2.299999952,1.700000048,2.5,1.899999976,0.423979984,0.42926237,0.424990701,0.438461632,0.429146811,0.304892195
1198,3,3/3/2019,0,4,2,3.400000095,2.200000048,0.436369101,0.440416604,0.348616316,0.352508277,0.129719078,0.119796858
1627,4,3/3/2019,0,4.099999905,1.700000048,3.799999952,2.099999905,0.470967779,0.474336743,0.446758777,0.449854791,0.198284211,0.220676503
427,1,3/4/2019,0,4.599999905,1.899999976,4.800000191,2.599999905,0.401416253,0.404969782,0.419036449,0.421499282,0.058481746,0.079245924
856,2,3/4/2019,0,1.799999952,1.399999976,2.099999905,1.700000048,0.415484308,0.424359977,0.41341365,0.420294404,0.407225344,0.291085232
1199,3,3/4/2019,0,2.900000095,1.200000048,2.900000095,1.899999976,0.430107276,0.434258908,0.346825351,0.353799462,0.123296592,0.1175624
1628,4,3/4/2019,0,3.5,1.5,3.299999952,1.899999976,0.465054288,0.469989836,0.440137894,0.445309907,0.190824598,0.209338048
428,1,3/5/2019,0,3.400000095,1.899999976,3.799999952,2.599999905,0.400919495,0.403398633,0.416857938,0.418106407,0.058824383,0.078699028
857,2,3/5/2019,0.200000003,1.399999976,1.200000048,1.700000048,1.5,0.411082214,0.415646017,0.408709054,0.412903696,0.401517957,0.290874636
1200,3,3/5/2019,0,1.899999976,1.100000024,2.5,1.700000048,0.424823748,0.427642822,0.342186619,0.347941935,0.123835253,0.115567063
1629,4,3/5/2019,0.200000003,2.200000048,1.5,2.599999905,1.799999952,0.461514041,0.465311319,0.435456353,0.439550549,0.186142793,0.20277872
429,1,3/6/2019,0.200000003,3,2.599999905,3.400000095,3.099999905,0.40281581,0.410123408,0.417386859,0.42173934,0.059339519,0.079051598
858,2,3/6/2019,5.200000137,1.700000048,1.399999976,1.600000024,1.5,0.395547956,0.412652522,0.418598862,0.43933332,0.421981405,0.307346814
1201,3,3/6/2019,0,1.5,1.200000048,1.700000048,1.600000024,0.422745653,0.42388621,0.332293273,0.337566316,0.125875338,0.115904898
1630,4,3/6/2019,6.40000011,2.900000095,1.700000048,2.799999952,1.899999976,0.465200267,0.471746176,0.435741659,0.441707283,0.193291196,0.205357994
1631,4,3/7/2019,5.800000101,4.699999809,2.099999905,4.099999905,2.299999952,0.473727372,0.476203412,0.448774293,0.456624836,0.206352468,0.214852384
1632,4,3/8/2019,0.400000006,5.400000095,2.700000048,4.800000191,2.799999952,0.473374751,0.476707727,0.449363636,0.454862267,0.206169437,0.217235754
1633,4,3/9/2019,0.200000003,6.099999905,4,5.599999905,4.099999905,0.471070975,0.47244212,0.445394994,0.44718504,0.202281712,0.217089906
1634,4,3/10/2019,0,5.900000095,2.700000048,5.400000095,3.200000048,0.466854895,0.46910277,0.441979973,0.444047511,0.193023585,0.211692655
1635,4,3/11/2019,0.200000003,7.400000095,2.700000048,6.300000191,3.200000048,0.462756647,0.465128124,0.437623017,0.439984143,0.190624786,0.207411782
1636,4,3/12/2019,5.800000101,7.400000095,5.599999905,6.900000095,5.400000095,0.467929186,0.474678189,0.438645596,0.44277519,0.200422769,0.211633853
1637,4,3/13/2019,0,8.600000381,5.199999809,7.800000191,5.300000191,0.467429724,0.470519245,0.439769866,0.441492856,0.196804323,0.216460326
1638,4,3/14/2019,0.200000003,9,4.599999905,8,5.099999905,0.462343681,0.464760929,0.436137088,0.438243002,0.192876022,0.214124854
